Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order ID No.
CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-AP-10003287,203.88,5,0.2,20.39,150714
CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,OFF-ST-10001809,718.64,10,0.2,-161.69,150714
CA-2016-105753,10/20/2016,10/26/2016,Standard Class,LC-16960,FUR-FU-10000246,61.1,5,0,18.33,105753
CA-2017-120894,4/28/2017,5/2/2017,Standard Class,JL-15130,OFF-AP-10000252,28.08,3,0.2,5.26,120894
CA-2016-106621,9/29/2016,10/1/2016,Second Class,DM-12955,OFF-AR-10002375,10.5,4,0.2,1.18,106621
US-2015-117492,8/7/2015,8/9/2015,First Class,NS-18640,OFF-AP-10001492,77.58,9,0,20.17,117492
CA-2014-101392,12/7/2014,12/13/2014,Standard Class,AS-10630,OFF-ST-10000532,269.36,7,0,70.03,101392
CA-2017-133046,7/27/2017,8/1/2017,Second Class,DK-13375,TEC-AC-10000991,234.95,5,0,32.89,133046
CA-2016-169663,3/10/2016,3/13/2016,First Class,RH-19510,TEC-MA-10000984,3357.6,3,0.2,377.73,169663
CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,TEC-MA-10004002,2973.32,7,0.2,334.5,149846
CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,TEC-PH-10003645,775.73,6,0.2,58.18,149846
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,FUR-BO-10001601,89.07,1,0.32,-17.03,159149
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,OFF-AR-10000937,175.44,6,0.2,52.63,159149
US-2017-167570,12/8/2017,12/15/2017,Standard Class,EG-13900,FUR-CH-10003396,215.54,4,0.3,-58.5,167570
CA-2017-160122,11/18/2017,11/23/2017,Standard Class,RD-19930,OFF-EN-10002592,55.58,6,0.2,20.84,160122
CA-2017-160122,11/18/2017,11/23/2017,Standard Class,RD-19930,FUR-CH-10000422,127.39,2,0.3,-25.48,160122
CA-2016-130393,12/1/2016,12/3/2016,Second Class,JM-15865,FUR-CH-10002647,248.43,5,0.3,-17.74,130393
CA-2017-144820,10/3/2017,10/7/2017,Second Class,LW-16825,OFF-AR-10004817,20.64,5,0.2,2.32,144820
CA-2017-101014,8/29/2017,9/4/2017,Standard Class,RW-19540,FUR-FU-10003374,148.02,3,0,41.45,101014
US-2017-106551,7/22/2017,7/27/2017,Standard Class,EB-13930,FUR-CH-10004997,526.34,4,0.3,-75.19,106551
CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080,OFF-BI-10001890,31.5,11,0.2,11.03,116722
CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,OFF-EN-10002500,30.67,3,0.2,9.58,138128
CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,TEC-CO-10001766,1079.98,4,0.4,126,138128
CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,OFF-ST-10003470,670.75,3,0.2,-125.77,137064
CA-2015-131352,10/8/2015,10/13/2015,Standard Class,GH-14485,FUR-FU-10003708,72.78,3,0.6,-70.96,131352
CA-2016-118073,8/12/2016,8/16/2016,Standard Class,CS-12490,FUR-TA-10002533,562.29,7,0.45,-255.59,118073
CA-2016-102561,7/18/2016,7/22/2016,Standard Class,NK-18490,OFF-ST-10001476,284.08,10,0.2,24.86,102561
CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,FUR-TA-10001095,557.73,4,0.2,6.97,100993
US-2014-112949,6/20/2014,6/27/2014,Standard Class,Co-12640,OFF-AP-10001005,471.9,6,0,155.73,112949
CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,TEC-CO-10004722,13999.96,4,0,6719.98,140151
CA-2016-131296,10/4/2016,10/9/2016,Standard Class,MS-17830,FUR-TA-10002622,239.37,2,0.3,-23.94,131296
CA-2016-134138,2/16/2016,2/20/2016,Standard Class,JD-15790,FUR-CH-10001545,227.96,2,0,36.47,134138
CA-2015-120915,9/28/2015,10/3/2015,Second Class,JJ-15445,OFF-AP-10002578,293.52,6,0,76.32,120915
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,FUR-FU-10004909,96.96,6,0,33.94,168207
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,FUR-BO-10004357,512.5,3,0.15,-30.15,168207
CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060,FUR-TA-10004575,2036.86,7,0,366.63,107174
CA-2016-146150,2/14/2016,2/19/2016,Standard Class,FM-14380,OFF-AR-10002240,264.18,7,0,68.69,146150
CA-2016-135965,9/22/2016,9/25/2016,First Class,SZ-20035,OFF-ST-10002370,128.34,6,0,37.22,135965
CA-2017-149699,12/22/2017,12/24/2017,First Class,CM-12115,TEC-AC-10000474,474.95,5,0,142.48,149699
CA-2015-112767,8/2/2015,8/6/2015,Standard Class,DK-12985,FUR-TA-10003469,277.5,4,0.5,-188.7,112767
CA-2015-119879,11/21/2015,11/25/2015,Standard Class,SS-20410,FUR-TA-10002958,1252.7,8,0.4,-480.2,119879
CA-2015-119879,11/21/2015,11/25/2015,Standard Class,SS-20410,TEC-PH-10002923,110.97,5,0.4,-24.04,119879
CA-2017-155642,5/18/2017,5/22/2017,Standard Class,BM-11575,FUR-FU-10001918,1.89,1,0.6,-0.99,155642
CA-2015-136728,9/13/2015,9/17/2015,Second Class,AG-10900,FUR-CH-10003817,170.07,4,0.3,-12.15,136728
CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,FUR-FU-10000576,335.74,2,0.2,25.18,141327
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,OFF-ST-10000885,67.15,5,0,16.79,114811
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,TEC-PH-10004165,549.98,2,0,142.99,114811
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,FUR-FU-10002240,11.82,3,0,4.73,114811
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,TEC-MA-10000045,4643.8,4,0,2229.02,114811
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,FUR-CH-10003746,577.76,2,0.1,115.55,114811
CA-2015-122266,4/26/2015,4/30/2015,Standard Class,SA-20830,FUR-TA-10000577,191.52,1,0.45,-76.61,122266
CA-2015-141565,9/20/2015,9/24/2015,Standard Class,BG-11035,OFF-BI-10000545,1369.76,6,0.7,-913.18,141565
CA-2015-141565,9/20/2015,9/24/2015,Standard Class,BG-11035,OFF-ST-10001522,294.37,4,0.2,-58.87,141565
CA-2016-116337,11/7/2016,11/12/2016,Standard Class,MC-17845,OFF-ST-10001272,314.09,3,0.2,19.63,116337
CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,OFF-BI-10001116,6.34,4,0.7,-4.65,120845
CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,OFF-BI-10004506,2.47,1,0.7,-1.81,120845
CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125,FUR-FU-10000723,82.64,2,0,7.44,123050
CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125,OFF-ST-10003455,31.02,2,0,8.07,123050
CA-2016-162355,6/30/2016,7/2/2016,Second Class,PF-19165,FUR-BO-10004695,1266.86,7,0,291.38,162355
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,OFF-SU-10001212,3.33,2,0.2,0.42,102204
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,FUR-TA-10001889,933.26,4,0.45,-458.15,102204
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,FUR-CH-10002024,2803.92,5,0.2,0,102204
CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,FUR-FU-10000175,43.94,4,0.2,6.04,103065
CA-2014-109855,9/1/2014,9/5/2014,Standard Class,LH-16900,OFF-BI-10004716,23.74,2,0.2,8.31,109855
CA-2014-109855,9/1/2014,9/5/2014,Standard Class,LH-16900,TEC-AC-10002842,357,3,0,57.12,109855
CA-2014-109897,8/12/2014,8/16/2014,Standard Class,BW-11200,TEC-PH-10003691,806.34,8,0.2,50.4,109897
CA-2014-109897,8/12/2014,8/16/2014,Standard Class,BW-11200,FUR-FU-10002878,85.44,3,0,31.61,109897
CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,OFF-AP-10002439,70.97,5,0.8,-191.62,129217
CA-2016-133816,5/10/2016,5/13/2016,Second Class,CS-12400,TEC-PH-10001795,743.99,2,0.4,-124,133816
CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,OFF-BI-10002854,11.21,2,0.8,-16.82,140221
CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,FUR-FU-10000023,4.71,2,0.6,-1.88,140221
CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,TEC-CO-10000971,299.99,1,0,90,152310
CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,TEC-PH-10002538,242.62,8,0.2,27.3,152310
CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,TEC-AC-10000397,174.95,5,0,12.25,152310
CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,OFF-BI-10000773,8.02,1,0,3.77,118101
CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,OFF-ST-10001837,171.04,4,0,44.47,118101
CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,OFF-BI-10003429,35.45,7,0.2,12.85,131800
CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,FUR-TA-10003469,69.38,1,0.5,-47.18,121790
CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,TEC-PH-10002584,2003.17,4,0.2,250.4,121790
CA-2016-169670,12/25/2016,12/31/2016,Standard Class,JE-15715,FUR-CH-10002331,2563.06,8,0.1,313.26,169670
CA-2015-143882,6/26/2015,6/30/2015,Standard Class,DB-13360,OFF-PA-10004040,43.06,9,0.2,15.61,143882
US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,OFF-ST-10001496,432.46,3,0.2,32.43,139262
CA-2017-146192,4/22/2017,4/26/2017,Standard Class,BD-11725,OFF-ST-10003716,675.06,3,0,87.76,146192
CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605,OFF-EN-10002504,65.23,3,0.2,22.02,134810
CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,TEC-MA-10004241,600.53,2,0.3,137.26,154284
CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,TEC-AC-10003198,637.44,8,0.2,135.46,154284
CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,FUR-FU-10003039,51.76,3,0.6,-33.64,154284
CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,OFF-AP-10002403,211.25,6,0.2,15.84,156244
US-2017-168802,11/3/2017,11/7/2017,Standard Class,JO-15145,OFF-BI-10002393,18.37,4,0.2,5.97,168802
CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,TEC-AC-10000109,111.98,2,0,26.88,166380
CA-2017-135419,11/3/2017,11/9/2017,Standard Class,BG-11740,FUR-TA-10001086,486.37,4,0.2,36.48,135419
CA-2016-149335,7/25/2016,7/25/2016,Same Day,BC-11125,OFF-AR-10001419,37.17,9,0,11.15,149335
CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,OFF-ST-10003692,137.35,3,0.2,8.58,168312
CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,FUR-TA-10001866,376.51,3,0.3,-43.03,168312
US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,FUR-FU-10002157,62.72,4,0,24.46,105935
US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,TEC-PH-10001459,2939.93,7,0,764.38,105935
CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,FUR-CH-10002126,512.36,3,0.3,-14.64,161508
CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,OFF-AR-10000422,1.75,1,0.2,0.15,130904
CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,OFF-AR-10000127,20.99,8,0.2,2.36,130904
US-2016-149790,9/26/2016,10/1/2016,Standard Class,SC-20380,OFF-BI-10002026,15.62,2,0.8,-25,149790
CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,OFF-BI-10001890,2.86,4,0.8,-4.58,103478
CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,OFF-BI-10004224,94.19,7,0.8,-164.84,103478
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,OFF-BI-10004632,51.8,4,0,23.31,153269
CA-2017-161655,5/13/2017,5/18/2017,Second Class,CW-11905,OFF-BI-10002082,299.52,9,0,149.76,161655
CA-2016-101469,7/2/2016,7/8/2016,Standard Class,KH-16360,OFF-AR-10003986,7.7,2,0,3.16,101469
CA-2014-153087,12/27/2014,1/3/2015,Standard Class,TC-20980,TEC-AC-10003198,498,5,0,184.26,153087
CA-2017-135076,4/13/2017,4/17/2017,Standard Class,YS-21880,FUR-CH-10003774,436.7,6,0.2,-38.21,135076
CA-2016-132549,11/25/2016,11/30/2016,Standard Class,JK-15370,OFF-ST-10001325,73.36,7,0,19.81,132549
US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,FUR-CH-10000422,218.38,3,0.2,-10.92,155544
US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220,FUR-FU-10002445,9.48,1,0,3.79,115238
US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220,TEC-PH-10001300,209.5,10,0,58.66,115238
US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220,FUR-FU-10001025,24.3,5,0,10.45,115238
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,FUR-FU-10004245,32.45,2,0.2,7.3,132199
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,OFF-BI-10003684,26.39,4,0.7,-17.59,132199
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350,FUR-TA-10003748,373.47,5,0.4,-112.04,132199
CA-2014-110555,4/11/2014,4/18/2014,Standard Class,MM-18055,OFF-ST-10000876,87.08,7,0,24.38,110555
CA-2014-110555,4/11/2014,4/18/2014,Standard Class,MM-18055,TEC-AC-10003399,217.44,6,0,91.32,110555
CA-2017-147207,1/2/2017,1/4/2017,Second Class,TS-21655,OFF-AP-10000027,5.43,2,0.8,-13.58,147207
CA-2017-147207,1/2/2017,1/4/2017,Second Class,TS-21655,OFF-ST-10002615,372.14,3,0.2,27.91,147207
CA-2017-137631,4/28/2017,5/2/2017,Standard Class,JL-15235,TEC-PH-10002624,751.98,2,0.2,84.6,137631
CA-2017-157273,1/30/2017,2/2/2017,First Class,SZ-20035,TEC-PH-10002275,604.77,4,0.2,60.48,157273
CA-2014-109918,9/7/2014,9/12/2014,Second Class,LR-17035,OFF-PA-10000174,20.56,2,0,9.66,109918
CA-2014-165393,12/27/2014,12/30/2014,First Class,NC-18415,OFF-BI-10001658,4.98,1,0.8,-8.47,165393
CA-2016-152940,11/10/2016,11/13/2016,First Class,RO-19780,OFF-ST-10000352,29.74,1,0,4.46,152940
CA-2015-158701,1/5/2015,1/10/2015,Standard Class,JL-15175,OFF-AP-10004859,87.36,6,0,23.59,158701
CA-2015-158701,1/5/2015,1/10/2015,Standard Class,JL-15175,OFF-BI-10001294,56.16,6,0.2,17.55,158701
CA-2017-156272,3/21/2017,3/27/2017,Standard Class,PW-19030,OFF-AP-10001242,64.38,1,0.2,8.05,156272
CA-2015-162964,11/12/2015,11/18/2015,Standard Class,MF-18250,OFF-EN-10003055,223.89,7,0.2,69.96,162964
CA-2016-163048,2/8/2016,2/15/2016,Standard Class,MH-17440,FUR-CH-10001270,241.5,4,0.3,0,163048
CA-2015-149601,5/28/2015,6/3/2015,Standard Class,TB-21625,OFF-ST-10001558,16.24,1,0,2.44,149601
CA-2016-102596,12/27/2016,12/30/2016,First Class,RD-19810,OFF-FA-10000621,17.18,6,0.2,6.23,102596
CA-2016-142594,12/1/2016,12/6/2016,Second Class,EJ-14155,FUR-TA-10001095,366.01,3,0.3,-47.06,142594
CA-2014-152254,6/30/2014,6/30/2014,Same Day,BD-11620,OFF-PA-10001144,310.69,7,0.2,108.74,152254
US-2014-120236,9/3/2014,9/4/2014,First Class,MR-17545,OFF-BI-10004099,7.68,5,0.8,-11.52,120236
CA-2015-110814,12/5/2015,12/9/2015,Second Class,BD-11635,FUR-CH-10003535,164.65,3,0.1,12.81,110814
CA-2015-110814,12/5/2015,12/9/2015,Second Class,BD-11635,OFF-PA-10004156,22.68,2,0,11.11,110814
CA-2017-140480,7/8/2017,7/12/2017,Standard Class,HE-14800,TEC-AC-10002473,141.9,5,0,58.18,140480
CA-2015-134082,12/11/2015,12/17/2015,Standard Class,JK-15640,OFF-BI-10004230,110.53,4,0.2,38.68,134082
CA-2016-130820,11/15/2016,11/15/2016,Same Day,ON-18715,FUR-TA-10001768,630.02,4,0.4,-199.51,130820
CA-2016-159765,5/9/2016,5/12/2016,Second Class,TH-21100,OFF-AR-10003514,27.86,7,0,9.19,159765
CA-2017-132290,3/10/2017,3/14/2017,Standard Class,MD-17350,FUR-TA-10002228,933.41,4,0.3,-173.35,132290
CA-2016-147109,12/17/2016,12/21/2016,Standard Class,AH-10075,TEC-AC-10002942,165.6,3,0.2,-6.21,147109
CA-2017-118199,5/9/2017,5/11/2017,First Class,LB-16795,OFF-BI-10004330,147.92,5,0.2,46.22,118199
CA-2017-118199,5/9/2017,5/11/2017,First Class,LB-16795,FUR-TA-10004154,286.85,1,0,63.11,118199
CA-2017-150091,10/12/2017,10/16/2017,Standard Class,NP-18670,FUR-BO-10003404,2154.9,5,0,129.29,150091
CA-2015-128356,10/2/2015,10/7/2015,Standard Class,RP-19390,OFF-SU-10004290,10.94,2,0.2,0.96,128356
US-2017-132220,11/12/2017,11/16/2017,Standard Class,DJ-13510,TEC-AC-10004227,62.35,6,0.2,-10.91,132220
CA-2016-118129,12/19/2016,12/21/2016,Second Class,CL-12565,FUR-FU-10004904,303.92,5,0.2,-30.39,118129
CA-2017-155621,11/8/2017,11/13/2017,Standard Class,KN-16450,FUR-FU-10003535,274.2,10,0,112.42,155621
US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,OFF-BI-10001721,8.55,2,0.8,-13.68,127635
CA-2014-108861,5/28/2014,6/1/2014,Standard Class,MM-17260,OFF-BI-10003876,136.96,4,0.2,51.36,108861
CA-2017-145779,5/6/2017,5/10/2017,Standard Class,DB-13615,OFF-PA-10002254,84.42,4,0.2,27.44,145779
US-2016-155173,3/6/2016,3/10/2016,Standard Class,JB-16045,TEC-PH-10004586,431.94,2,0.4,-71.99,155173
US-2016-155173,3/6/2016,3/10/2016,Standard Class,JB-16045,OFF-BI-10002982,2.04,1,0.7,-1.5,155173
US-2016-155173,3/6/2016,3/10/2016,Standard Class,JB-16045,TEC-PH-10002538,68.24,3,0.4,-12.51,155173
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,FUR-TA-10001039,240.74,4,0.3,-13.76,125451
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,OFF-PA-10003724,43.44,8,0,21.29,125451
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,OFF-AP-10002906,2.22,1,0,0.67,125451
CA-2014-131387,4/28/2014,4/30/2014,First Class,AI-10855,TEC-PH-10001459,1679.96,5,0.2,126,131387
CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,OFF-ST-10001780,1554.94,3,0.2,77.75,125087
US-2017-118556,5/28/2017,6/2/2017,Second Class,TH-21235,FUR-CH-10001146,106.87,3,0.3,-29.01,118556
CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,OFF-BI-10002225,12.38,3,0.8,-19.81,126200
CA-2015-169537,9/3/2015,9/7/2015,Second Class,JH-15820,OFF-LA-10001982,7.5,2,0,3.6,169537
CA-2015-101000,4/9/2015,4/14/2015,Standard Class,IG-15085,OFF-AP-10000179,370.14,3,0,144.35,101000
US-2016-164196,11/11/2016,11/17/2016,Standard Class,AS-10285,FUR-TA-10001950,2678.94,6,0,241.1,164196
US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,TEC-AC-10002473,45.41,2,0.2,11.92,132031
CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500,OFF-ST-10000876,9.95,1,0.2,1,169733
