Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order ID No.
CA-2014-167164,5/13/2014,5/15/2014,Second Class,AG-10270,OFF-ST-10000107,55.5,2,0,9.99,167164
CA-2014-143336,8/27/2014,9/1/2014,Second Class,ZD-21925,OFF-AR-10003056,8.56,2,0,2.48,143336
CA-2014-143336,8/27/2014,9/1/2014,Second Class,ZD-21925,TEC-PH-10001949,213.48,3,0.2,16.01,143336
CA-2014-143336,8/27/2014,9/1/2014,Second Class,ZD-21925,OFF-BI-10002215,22.72,4,0.2,7.38,143336
CA-2016-137330,12/9/2016,12/13/2016,Standard Class,KB-16585,OFF-AR-10000246,19.46,7,0,5.06,137330
CA-2016-137330,12/9/2016,12/13/2016,Standard Class,KB-16585,OFF-AP-10001492,60.34,7,0,15.69,137330
US-2017-156909,7/16/2017,7/18/2017,Second Class,SF-20065,FUR-CH-10002774,71.37,2,0.3,-1.02,156909
CA-2015-106320,9/25/2015,9/30/2015,Standard Class,EB-13870,FUR-TA-10000577,1044.63,3,0,240.26,106320
CA-2016-121755,1/16/2016,1/20/2016,Second Class,EH-13945,OFF-BI-10001634,11.65,2,0.2,4.22,121755
CA-2016-121755,1/16/2016,1/20/2016,Second Class,EH-13945,TEC-AC-10003027,90.57,3,0,11.77,121755
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,FUR-BO-10004834,3083.43,7,0.5,-1665.05,150630
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,OFF-BI-10000474,9.62,2,0.7,-7.05,150630
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,FUR-FU-10004848,124.2,3,0.2,15.52,150630
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,OFF-EN-10001509,3.26,2,0.2,1.1,150630
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,OFF-AR-10004042,86.3,6,0.2,9.71,150630
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,OFF-BI-10001525,6.86,6,0.7,-5.72,150630
US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,OFF-AR-10001683,15.76,2,0.2,3.55,150630
CA-2017-107727,10/19/2017,10/23/2017,Second Class,MA-17560,OFF-PA-10000249,29.47,3,0.2,9.95,107727
CA-2016-117590,12/8/2016,12/10/2016,First Class,GH-14485,TEC-PH-10004977,1097.54,7,0.2,123.47,117590
CA-2016-117590,12/8/2016,12/10/2016,First Class,GH-14485,FUR-FU-10003664,190.92,5,0.6,-147.96,117590
CA-2015-117415,12/27/2015,12/31/2015,Standard Class,SN-20710,OFF-EN-10002986,113.33,9,0.2,35.42,117415
CA-2015-117415,12/27/2015,12/31/2015,Standard Class,SN-20710,FUR-BO-10002545,532.4,3,0.32,-46.98,117415
CA-2015-117415,12/27/2015,12/31/2015,Standard Class,SN-20710,FUR-CH-10004218,212.06,3,0.3,-15.15,117415
CA-2015-117415,12/27/2015,12/31/2015,Standard Class,SN-20710,TEC-PH-10000486,371.17,4,0.2,41.76,117415
CA-2017-120999,9/10/2017,9/15/2017,Standard Class,LC-16930,TEC-PH-10004093,147.17,4,0.2,16.56,120999
CA-2016-101343,7/17/2016,7/22/2016,Standard Class,RA-19885,OFF-ST-10003479,77.88,2,0,3.89,101343
CA-2017-139619,9/19/2017,9/23/2017,Standard Class,ES-14080,OFF-ST-10003282,95.62,2,0.2,9.56,139619
CA-2016-118255,3/11/2016,3/13/2016,First Class,ON-18715,TEC-AC-10000171,45.98,2,0,19.77,118255
CA-2016-118255,3/11/2016,3/13/2016,First Class,ON-18715,OFF-BI-10003291,17.46,2,0,8.21,118255
CA-2014-146703,10/20/2014,10/25/2014,Second Class,PO-18865,OFF-ST-10001713,211.96,4,0,8.48,146703
CA-2016-169194,6/20/2016,6/25/2016,Standard Class,LH-16900,TEC-AC-10002167,45,3,0,4.95,169194
CA-2016-169194,6/20/2016,6/25/2016,Standard Class,LH-16900,TEC-PH-10003988,21.8,2,0,6.1,169194
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,DP-13000,OFF-BI-10004410,38.22,6,0,17.96,115742
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,DP-13000,OFF-LA-10002762,75.18,6,0,35.33,115742
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,DP-13000,FUR-FU-10001706,6.16,2,0,2.96,115742
CA-2015-115742,4/18/2015,4/22/2015,Standard Class,DP-13000,FUR-CH-10003061,89.99,1,0,17.1,115742
CA-2016-105816,12/11/2016,12/17/2016,Standard Class,JM-15265,OFF-FA-10000304,15.26,7,0,6.26,105816
CA-2016-105816,12/11/2016,12/17/2016,Standard Class,JM-15265,TEC-PH-10002447,1029.95,5,0,298.69,105816
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,OFF-ST-10000604,208.56,6,0,52.14,111682
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,OFF-PA-10001569,32.4,5,0,15.55,111682
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,FUR-CH-10003968,319.41,5,0.1,7.1,111682
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,OFF-PA-10000587,14.56,2,0,6.99,111682
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,TEC-AC-10002167,30,2,0,3.3,111682
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,OFF-BI-10001460,48.48,4,0.2,16.36,111682
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,OFF-AR-10001868,1.68,1,0,0.84,111682
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,KM-16720,TEC-AC-10004633,13.98,2,0,6.15,135545
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,KM-16720,OFF-BI-10001078,25.82,6,0.2,9.36,135545
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,KM-16720,OFF-PA-10003892,146.73,3,0,68.96,135545
CA-2015-135545,11/24/2015,11/30/2015,Standard Class,KM-16720,FUR-FU-10000397,79.76,4,0,22.33,135545
US-2015-164175,4/30/2015,5/5/2015,Standard Class,PS-18970,FUR-CH-10001146,213.12,5,0.3,-15.22,164175
CA-2014-106376,12/5/2014,12/10/2014,Standard Class,BS-11590,OFF-AR-10002671,1113.02,8,0.2,111.3,106376
CA-2014-106376,12/5/2014,12/10/2014,Standard Class,BS-11590,TEC-PH-10002726,167.97,4,0.2,62.99,106376
CA-2016-119823,6/4/2016,6/6/2016,First Class,KD-16270,OFF-PA-10000482,75.88,2,0,35.66,119823
CA-2016-106075,9/18/2016,9/23/2016,Standard Class,HM-14980,OFF-BI-10004654,4.62,1,0.2,1.73,106075
CA-2017-114440,9/14/2017,9/17/2017,Second Class,TB-21520,OFF-PA-10004675,19.05,3,0,8.76,114440
US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,FUR-CH-10000513,831.94,8,0.2,-114.39,134026
US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,FUR-FU-10003708,97.04,2,0.2,1.21,134026
US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,OFF-ST-10004123,72.78,1,0.2,-18.2,134026
US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,OFF-BI-10004182,1.25,3,0.8,-1.93,118038
US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,FUR-FU-10000260,9.71,3,0.6,-5.82,118038
US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,OFF-ST-10000615,27.24,3,0.2,2.72,118038
US-2014-147606,11/26/2014,12/1/2014,Second Class,JE-15745,FUR-FU-10003194,19.3,5,0.6,-14.48,147606
CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,OFF-AP-10002118,208.16,1,0,56.2,127208
CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,OFF-BI-10002309,16.74,3,0,8.04,127208
CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,OFF-AR-10002053,14.9,5,0,4.17,139451
CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,OFF-ST-10002370,21.39,1,0,6.2,139451
CA-2015-149734,9/3/2015,9/8/2015,Standard Class,JC-16105,OFF-EN-10000927,200.98,7,0.2,62.81,149734
US-2017-119662,11/13/2017,11/16/2017,First Class,CS-12400,OFF-ST-10003656,230.38,3,0.2,-48.95,119662
CA-2017-140088,5/28/2017,5/30/2017,Second Class,PO-18865,FUR-CH-10000863,301.96,2,0,33.22,140088
CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,TEC-AC-10001998,19.99,1,0,6.8,155558
CA-2016-159695,4/5/2016,4/10/2016,Second Class,GM-14455,OFF-ST-10003442,158.37,7,0.2,13.86,159695
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,OFF-AR-10004930,20.1,3,0,6.63,109806
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,TEC-PH-10004093,73.58,2,0.2,8.28,109806
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,OFF-PA-10000304,6.48,1,0,3.11,109806
CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,OFF-PA-10003177,12.96,2,0,6.22,149587
CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,FUR-FU-10003799,53.34,3,0,16.54,149587
CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,OFF-BI-10002852,32.96,2,0,16.15,149587
US-2017-109484,11/6/2017,11/12/2017,Standard Class,RB-19705,OFF-BI-10004738,5.68,1,0.7,-3.79,109484
CA-2017-161018,11/9/2017,11/11/2017,Second Class,PN-18775,FUR-FU-10000629,96.53,7,0,40.54,161018
CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,OFF-BI-10001721,51.31,3,0.2,17.96,157833
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,OFF-PA-10003256,64.62,7,0.2,22.62,158568
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,TEC-AC-10001767,95.98,3,0.2,-10.8,158568
CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,OFF-BI-10002609,1.79,3,0.8,-3.04,158568
CA-2016-129903,12/1/2016,12/4/2016,Second Class,GZ-14470,OFF-PA-10004040,23.92,4,0,11.72,129903
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,TEC-AC-10001552,238.9,6,0.2,-26.88,156867
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,FUR-FU-10004006,102.36,3,0.2,-3.84,156867
US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,OFF-BI-10002794,36.88,3,0.7,-25.82,156867
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,TEC-AC-10003499,74.11,8,0.2,17.6,119004
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,TEC-PH-10002844,27.99,1,0.2,2.1,119004
CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,OFF-AR-10000390,3.3,1,0.2,1.07,119004
CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,TEC-AC-10000844,339.96,5,0.2,67.99,129476
CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,FUR-FU-10001934,41.96,2,0,10.91,146780
CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,OFF-AR-10000380,75.96,2,0,22.79,128867
CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,OFF-FA-10000621,40.1,14,0.2,14.53,115259
CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,OFF-EN-10002600,4.72,2,0.2,1.65,115259
CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,OFF-PA-10004965,23.98,3,0.2,7.49,115259
CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,OFF-EN-10002504,130.46,6,0.2,44.03,115259
CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,FUR-TA-10001768,787.53,3,0,165.38,110457
US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,OFF-BI-10003650,157.79,1,0.7,-115.72,136476
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,FUR-FU-10002157,47.04,3,0,18.35,103730
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,OFF-BI-10003910,30.84,4,0,13.88,103730
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,OFF-ST-10000777,226.56,6,0,63.44,103730
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,OFF-EN-10002500,115.02,9,0,51.76,103730
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,TEC-PH-10003875,68.04,7,0,19.73,103730
US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,FUR-CH-10004063,600.56,3,0.3,-8.58,152030
US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,FUR-TA-10004534,617.7,6,0.5,-407.68,134614
US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,OFF-BI-10003274,2.39,2,0.7,-1.83,107272
US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,OFF-ST-10002974,243.99,7,0.2,30.5,107272
US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,FUR-CH-10001146,81.42,2,0.2,-9.16,125969
US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,FUR-FU-10003773,238.56,3,0,26.24,125969
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,TEC-PH-10002293,59.97,5,0.4,-11.99,164147
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,OFF-PA-10002377,78.3,2,0.2,29.36,164147
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,OFF-FA-10002780,21.46,9,0.2,6.97,164147
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,OFF-PA-10001804,20.04,3,0,9.62,145583
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,OFF-PA-10001736,35.44,1,0,16.66,145583
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,OFF-AR-10001149,11.52,4,0,3.46,145583
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,OFF-FA-10002988,4.02,2,0,1.97,145583
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,OFF-BI-10004781,76.18,3,0.2,26.66,145583
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,OFF-SU-10001218,65.88,6,0,18.45,145583
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,FUR-FU-10001706,43.12,14,0,20.7,145583
CA-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35,110366
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,OFF-AR-10000940,8.82,3,0,2.38,106180
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,OFF-EN-10004030,10.86,3,0,5.1,106180
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,OFF-PA-10004327,143.7,3,0,68.98,106180
CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,OFF-AP-10001058,839.43,3,0,218.25,155376
CA-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,OFF-ST-10003656,671.93,7,0,20.16,110744
CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,FUR-FU-10000521,93.89,4,0.2,12.91,110072
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,TEC-PH-10000215,384.45,11,0,103.8,114489
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,TEC-PH-10001448,149.97,3,0,6,114489
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,FUR-CH-10000454,1951.84,8,0,585.55,114489
CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,OFF-BI-10002735,171.55,5,0,80.63,114489
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.77,158834
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,TEC-PH-10001254,203.18,2,0.2,15.24,158834
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,OFF-PA-10001950,58.38,7,0,26.27,124919
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,OFF-PA-10002254,105.52,4,0,48.54,124919
CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,OFF-ST-10001590,80.88,6,0,21.03,124919
CA-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,OFF-AR-10001547,6.63,3,0,1.79,118948
CA-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,FUR-CH-10004063,457.57,2,0.2,51.48,104269
CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,TEC-PH-10004536,944.93,7,0,236.23,114104
CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,OFF-PA-10002751,5.98,1,0,2.69,162733
CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,TEC-AC-10003657,54.38,2,0.2,1.36,119697
CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,OFF-EN-10001990,28.4,5,0,13.35,154508
CA-2016-113817,11/7/2016,11/11/2016,Standard Class,MJ-17740,OFF-BI-10004002,27.68,2,0.2,9.69,113817
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,OFF-AR-10004441,9.94,3,0.2,2.73,139892
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,TEC-MA-10000822,8159.95,8,0.4,-1359.99,139892
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,OFF-ST-10000991,275.93,3,0.2,-58.63,139892
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,FUR-CH-10004287,1740.06,9,0.3,-24.86,139892
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,OFF-AR-10002656,32.06,6,0.2,6.81,139892
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,OFF-AP-10002518,177.98,5,0.8,-453.85,139892
CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,TEC-PH-10003931,143.98,3,0.2,9,139892
CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,OFF-PA-10000659,20.94,3,0,9.84,118962
CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,OFF-PA-10001144,110.96,2,0,53.26,118962
CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,FUR-CH-10003817,340.14,7,0.2,21.26,118962
US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,OFF-AP-10000891,52.45,2,0.8,-131.12,100853
US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,OFF-LA-10003148,20.16,4,0.2,6.55,100853
US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,OFF-AP-10002684,97.26,4,0.8,-243.16,152366
US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,FUR-CH-10004698,396.8,7,0.3,-11.34,101511
US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,OFF-SU-10002189,15.88,5,0.2,-3.77,101511
CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,OFF-AR-10001940,3.28,1,0,1.41,137225
CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,OFF-ST-10003455,24.82,2,0.2,1.86,166191
CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,TEC-AC-10004659,408.74,7,0.2,76.64,166191
CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,TEC-PH-10003273,503.96,4,0,131.03,158274
CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,TEC-PH-10004896,149.95,5,0,41.99,158274
CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,TEC-AC-10002345,29,2,0,7.25,158274
CA-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,OFF-BI-10001890,7.16,2,0,3.44,105018
CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,TEC-AC-10002323,176.8,8,0,22.98,123260
CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,OFF-ST-10001328,37.22,3,0.2,3.72,157000
CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,OFF-PA-10001950,20.02,3,0.2,6.26,157000
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,FUR-BO-10002613,899.14,4,0.2,112.39,102281
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,TEC-PH-10001552,71.76,6,0,20.09,102281
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,OFF-PA-10000061,51.84,8,0,24.88,102281
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,FUR-BO-10002545,626.35,3,0.2,46.98,102281
CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,OFF-AR-10003514,19.9,5,0,6.57,102281
CA-2015-131457,10/31/2015,11/6/2015,Standard Class,MZ-17515,OFF-EN-10001509,14.28,7,0,6.71,131457
CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,OFF-AR-10004685,7.41,2,0.2,1.2,140004
CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,OFF-AR-10004027,6.05,3,0.2,1.59,140004
CA-2017-107720,11/6/2017,11/13/2017,Standard Class,VM-21685,OFF-ST-10001414,46.26,3,0,12.03,107720
US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,OFF-BI-10000343,2.95,2,0.7,-2.26,124303
US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,OFF-PA-10002749,16.06,3,0.2,5.82,124303
CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,OFF-PA-10002666,21.74,3,0.2,6.8,105074
CA-2014-133690,8/3/2014,8/5/2014,First Class,BS-11755,FUR-TA-10004289,218.75,2,0.5,-161.88,133690
CA-2014-133690,8/3/2014,8/5/2014,First Class,BS-11755,OFF-AP-10003622,2.6,1,0.2,0.29,133690
US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,OFF-AP-10003217,66.28,2,0.8,-178.97,116701
CA-2017-126382,6/3/2017,6/7/2017,Standard Class,HK-14890,FUR-FU-10002960,35.17,7,0.2,9.67,126382
CA-2017-108329,12/9/2017,12/14/2017,Standard Class,LE-16810,TEC-PH-10001918,444.77,4,0.2,44.48,108329
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,OFF-ST-10000642,83.92,4,0,5.87,135860
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,TEC-PH-10001700,131.98,2,0,35.63,135860
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,OFF-BI-10003274,15.92,4,0,7.48,135860
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,OFF-FA-10000134,52.29,9,0,16.21,135860
CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,OFF-ST-10001522,91.99,1,0,3.68,135860
CA-2015-101007,2/9/2015,2/13/2015,Second Class,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5,101007
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,OFF-LA-10004544,23.68,2,0.2,8.88,146262
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,FUR-BO-10004695,452.45,5,0.5,-244.32,146262
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,TEC-PH-10002844,62.98,3,0.4,-14.7,146262
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,TEC-MA-10000864,1188,9,0.7,-950.4,146262
CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,TEC-AC-10000109,89.58,2,0.2,4.48,146262
CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,OFF-ST-10001328,93.06,6,0,26.06,130162
CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,TEC-PH-10002563,302.38,3,0.2,22.68,130162
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,OFF-FA-10000585,5.58,2,0.2,1.81,169397
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,OFF-PA-10004000,22.7,6,0.2,8.23,169397
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,OFF-BI-10002852,19.78,4,0.7,-13.84,169397
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,FUR-FU-10000087,72.7,4,0.2,19.08,169397
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,TEC-MA-10001148,479.99,4,0.7,-383.99,169397
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,OFF-AR-10001958,27.17,2,0.2,2.72,169397
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,OFF-AR-10001026,2.2,1,0,0.97,163055
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,FUR-TA-10003748,622.45,5,0,136.94,163055
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,OFF-ST-10002485,21.98,1,0,0.22,163055
US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,FUR-CH-10004860,161.57,2,0.2,-28.27,145436
