Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order ID No.
CA-2017-108441,6/12/2017,6/18/2017,Standard Class,SB-20170,OFF-PA-10000697,19.04,4,0,9.33,108441
CA-2017-108441,6/12/2017,6/18/2017,Standard Class,SB-20170,OFF-AR-10004691,64.14,3,0,16.68,108441
CA-2017-108441,6/12/2017,6/18/2017,Standard Class,SB-20170,FUR-CH-10000595,858.24,4,0.1,143.04,108441
CA-2016-149111,4/17/2016,4/21/2016,Second Class,BF-11170,TEC-PH-10003092,36.79,1,0.2,4.14,149111
CA-2016-149111,4/17/2016,4/21/2016,Second Class,BF-11170,FUR-FU-10000206,18.62,8,0.2,6.29,149111
CA-2014-131002,9/7/2014,9/12/2014,Second Class,TB-21400,FUR-FU-10004270,57.69,3,0,23.65,131002
CA-2014-131002,9/7/2014,9/12/2014,Second Class,TB-21400,OFF-BI-10000948,42.81,3,0,20.12,131002
US-2016-146794,9/26/2016,10/1/2016,Standard Class,SH-19975,FUR-BO-10004467,424.96,5,0.15,20,146794
CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,OFF-BI-10000829,10.78,3,0.2,3.5,112515
CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,OFF-PA-10000062,164.88,3,0,80.79,112515
CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,FUR-BO-10003404,1292.94,3,0,77.58,112515
CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,OFF-BI-10004233,25.58,2,0.2,8.95,112515
CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,OFF-ST-10001272,261.74,2,0,65.44,112515
CA-2015-135538,12/24/2015,12/28/2015,Standard Class,HR-14830,FUR-CH-10004287,883.84,4,0.2,99.43,135538
CA-2017-123372,11/28/2017,12/2/2017,Standard Class,DG-13300,TEC-PH-10002834,1979.89,11,0,494.97,123372
CA-2017-159604,4/14/2017,4/15/2017,First Class,CL-12700,OFF-BI-10003460,8.76,2,0,4.2,159604
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,OFF-LA-10001569,3.98,1,0.2,1.29,164784
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,FUR-TA-10004534,370.62,3,0.4,-142.07,164784
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,OFF-BI-10002954,2.74,2,0.7,-2.01,164784
CA-2016-111794,10/1/2016,10/1/2016,Same Day,HG-15025,TEC-AC-10003832,79.51,3,0.2,20.87,111794
CA-2016-111794,10/1/2016,10/1/2016,Same Day,HG-15025,OFF-PA-10000474,28.35,1,0.2,9.57,111794
US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,OFF-AP-10002765,105.96,4,0,29.67,139759
CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,FUR-CH-10003761,785.88,6,0,212.19,126403
CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,OFF-PA-10004665,26.2,2,0,12.84,126403
CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,OFF-ST-10000078,1325.85,5,0,238.65,126403
CA-2017-132185,11/27/2017,12/2/2017,Standard Class,DB-13615,OFF-AP-10001205,43.58,1,0.2,4.36,132185
US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,OFF-BI-10001116,11.09,7,0.7,-8.13,160780
US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,OFF-BI-10002931,25.16,2,0.7,-16.78,160780
CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,OFF-BI-10001196,89.52,4,0,42.07,127026
CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,TEC-MA-10002981,350.97,3,0.1,152.09,127026
CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,TEC-PH-10003601,164.99,1,0,49.5,127026
CA-2017-137085,6/29/2017,7/6/2017,Standard Class,CT-11995,OFF-BI-10000632,312.55,9,0.2,101.58,137085
CA-2016-133123,9/6/2016,9/11/2016,Standard Class,KB-16315,OFF-EN-10003055,95.95,3,0.2,29.98,133123
CA-2016-133123,9/6/2016,9/11/2016,Standard Class,KB-16315,OFF-BI-10001031,3.2,2,0.7,-2.46,133123
US-2016-128195,8/4/2016,8/5/2016,First Class,RA-19285,OFF-BI-10002003,3.98,5,0.8,-6.57,128195
CA-2015-153220,11/12/2015,11/14/2015,First Class,YC-21895,OFF-PA-10003016,15.7,5,0,7.06,153220
CA-2017-156412,12/4/2017,12/8/2017,Standard Class,CM-12160,OFF-BI-10004364,5.35,3,0.7,-4.46,156412
US-2016-144211,8/28/2016,9/2/2016,Standard Class,CS-12130,TEC-PH-10002890,108.58,3,0.2,8.14,144211
CA-2016-138079,1/22/2016,1/28/2016,Standard Class,AJ-10795,FUR-FU-10001475,109.9,5,0,37.37,138079
CA-2014-143182,10/15/2014,10/20/2014,Standard Class,DL-12865,FUR-FU-10004270,15.38,1,0.2,4.04,143182
CA-2016-161662,2/7/2016,2/9/2016,First Class,BE-11410,OFF-PA-10003465,30.35,2,0.2,10.62,161662
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,TEC-MA-10003626,821.3,4,0.5,-16.43,145317
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,TEC-MA-10002412,22638.48,6,0.5,-1811.08,145317
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,OFF-PA-10001804,21.38,4,0.2,7.48,145317
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,OFF-AR-10003183,8.02,3,0.2,1,145317
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,FUR-FU-10004270,30.77,2,0.2,8.08,145317
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,OFF-FA-10003112,18.94,3,0.2,5.92,145317
CA-2014-143413,5/24/2014,5/30/2014,Standard Class,RP-19390,OFF-PA-10002319,116.28,3,0,56.98,143413
CA-2017-156818,7/11/2017,7/13/2017,Second Class,JD-16015,TEC-AC-10002323,132.6,6,0,17.24,156818
CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,FUR-FU-10001876,227.36,7,0,81.85,121797
CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,TEC-MA-10000488,1919.98,3,0.2,216,121797
US-2015-120572,12/11/2015,12/15/2015,Standard Class,GH-14425,OFF-BI-10001098,12.83,2,0.7,-8.98,120572
CA-2017-132430,10/9/2017,10/11/2017,First Class,CP-12085,FUR-FU-10003577,45.89,4,0.2,9.18,132430
CA-2015-103723,12/1/2015,12/6/2015,Standard Class,BT-11305,OFF-AR-10003251,13.9,5,0,5.56,103723
CA-2014-127187,12/4/2014,12/8/2014,Standard Class,CP-12085,TEC-PH-10000673,129.98,2,0,62.39,127187
CA-2017-128475,8/26/2017,9/1/2017,Standard Class,SC-20680,TEC-AC-10000158,71.98,2,0,15.12,128475
CA-2014-100006,9/7/2014,9/13/2014,Standard Class,DK-13375,TEC-PH-10002075,377.97,3,0,109.61,100006
CA-2017-144827,12/21/2017,12/27/2017,Standard Class,SE-20110,OFF-ST-10004340,124.36,2,0,33.58,144827
CA-2014-121286,11/4/2014,11/8/2014,Second Class,ON-18715,OFF-AP-10004859,58.24,5,0.2,5.1,121286
CA-2016-164735,4/14/2016,4/19/2016,Second Class,TB-21400,OFF-ST-10001558,81.2,5,0,12.18,164735
CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,OFF-LA-10004689,14.45,5,0,6.79,153479
CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,OFF-BI-10002867,95.65,2,0.2,31.09,153479
CA-2017-149888,11/7/2017,11/13/2017,Standard Class,EP-13915,FUR-TA-10000849,350.35,4,0.4,-140.14,149888
CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,OFF-BI-10000848,1.64,1,0.7,-1.31,119193
CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,TEC-PH-10003072,629.96,7,0.4,94.49,119193
