Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order ID No.
CA-2014-116834,10/11/2014,10/16/2014,Standard Class,Dp-13240,FUR-FU-10001196,63.47,11,0,19.04,116834
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,CC-12220,FUR-TA-10004915,637.9,3,0.3,-127.58,145730
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,CC-12220,TEC-MA-10001016,287.91,3,0.4,33.59,145730
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,CC-12220,OFF-EN-10000483,36.6,3,0.2,11.9,145730
US-2015-168732,12/10/2015,12/16/2015,Standard Class,KM-16660,OFF-AR-10003087,1.78,1,0,0.5,168732
US-2015-168732,12/10/2015,12/16/2015,Standard Class,KM-16660,TEC-AC-10001553,101.94,6,0,21.41,168732
CA-2017-144463,1/1/2017,1/5/2017,Standard Class,SC-20725,FUR-FU-10001215,474.43,11,0,199.26,144463
CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,OFF-ST-10002444,39.3,4,0.2,3.93,100811
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,OFF-AP-10000828,542.94,3,0,152.02,165624
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,OFF-PA-10002319,193.8,5,0,94.96,165624
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,OFF-PA-10002499,97.88,2,0,48.94,165624
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,OFF-AP-10001492,25.86,3,0,6.72,165624
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,FUR-CH-10004698,170.06,3,0.3,-4.86,154963
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,TEC-PH-10004093,82.78,3,0.4,-15.18,154963
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,FUR-CH-10000454,853.93,5,0.3,0,154963
CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,FUR-BO-10003034,556.66,5,0.15,6.55,130764
CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,TEC-PH-10003215,95.84,4,0.2,34.74,130764
CA-2017-139311,8/11/2017,8/13/2017,First Class,SF-20965,OFF-PA-10001776,29.66,4,0.2,10.01,139311
CA-2017-139311,8/11/2017,8/13/2017,First Class,SF-20965,OFF-BI-10004209,12.86,8,0.8,-22.51,139311
CA-2017-124296,12/24/2017,12/28/2017,Standard Class,CS-12355,FUR-CH-10002439,232.88,4,0,60.55,124296
CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,OFF-AP-10000576,236.88,6,0,66.33,169957
US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,OFF-BI-10003982,18.69,3,0.7,-14.33,108777
US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,TEC-AC-10002567,383.95,6,0.2,76.79,108777
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,OFF-PA-10000528,21.12,4,0,9.5,110786
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,TEC-MA-10003183,767.95,6,0.2,287.98,110786
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,OFF-LA-10001474,274.77,9,0,126.39,110786
CA-2015-137750,6/25/2015,6/30/2015,Standard Class,JF-15565,FUR-FU-10001979,204.85,5,0,57.36,137750
CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,OFF-AP-10002191,23.99,2,0.8,-62.38,100356
US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,TEC-AC-10001990,599.9,10,0,191.97,166520
CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,FUR-FU-10003601,276.69,3,0,49.8,136350
CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,FUR-CH-10001891,172.76,2,0.1,32.63,136350
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,FUR-TA-10004175,409.27,2,0.4,-81.85,122931
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-LA-10002945,55.44,11,0.2,18.02,122931
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,FUR-TA-10004147,67.18,1,0.4,-20.15,122931
CA-2014-163034,11/24/2014,11/28/2014,Standard Class,DK-12985,OFF-ST-10000046,646.2,5,0.2,-8.08,163034
CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,TEC-PH-10004774,72.74,7,0.2,-15.46,124058
CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,FUR-CH-10000595,572.16,3,0.2,35.76,124058
CA-2016-129196,11/1/2016,11/7/2016,Standard Class,XP-21865,TEC-AC-10002473,68.11,3,0.2,17.88,129196
US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,OFF-BI-10001628,25.03,3,0.2,7.82,138716
US-2016-122182,3/10/2016,3/14/2016,Standard Class,BD-11770,TEC-AC-10002800,39.99,1,0.2,7.5,122182
US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,OFF-SU-10002522,3.1,1,0.2,0.35,130358
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-LA-10001771,47.81,12,0.2,15.54,102673
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,TEC-PH-10004434,978.84,9,0.2,110.12,102673
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,OFF-BI-10000050,13.14,9,0.8,-21.68,145303
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,OFF-BI-10002414,10.02,4,0.8,-16.54,145303
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,FUR-BO-10003159,156.37,2,0.32,-52.89,145303
CA-2015-156104,12/6/2015,12/8/2015,Second Class,NP-18685,TEC-CO-10002095,999.98,2,0,449.99,156104
US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,TEC-PH-10004120,821.94,6,0,213.7,164308
CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,FUR-FU-10003553,220.06,4,0.2,55.02,108112
CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,FUR-FU-10001488,339.14,4,0.2,0,108112
CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,OFF-PA-10000380,60.05,9,0.2,22.52,140417
CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,OFF-BI-10004828,5.02,1,0.7,-3.52,140417
CA-2017-163692,9/7/2017,9/9/2017,First Class,Dp-13240,OFF-BI-10003291,7.86,3,0.7,-6.02,163692
CA-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,TEC-PH-10002275,302.38,2,0.2,30.24,111913
CA-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,OFF-BI-10003291,20.95,3,0.2,7.07,111913
US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,FUR-BO-10000711,638.82,9,0,172.48,156559
CA-2017-166576,5/16/2017,5/18/2017,First Class,JM-15865,OFF-ST-10002574,221.02,2,0.2,-55.26,166576
CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,TEC-MA-10000864,3080,7,0,1416.8,102491
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-ST-10000736,404.9,5,0,16.2,116904
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-BI-10001120,9449.95,5,0,4630.48,116904
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-BI-10000301,12.94,2,0,6.47,116904
US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,OFF-AP-10004655,2.26,1,0.8,-5.21,102288
US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,OFF-AP-10002906,0.44,1,0.8,-1.11,102288
US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,OFF-PA-10000740,146.18,8,0.2,47.51,102288
US-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,TEC-PH-10000439,159.96,5,0.2,18,155999
US-2016-148334,8/22/2016,8/26/2016,Standard Class,DD-13570,OFF-BI-10003676,4.31,2,0.8,-6.9,148334
CA-2015-105599,9/7/2015,9/7/2015,Same Day,MC-17275,FUR-TA-10003837,27.41,3,0.4,-14.16,105599
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,FUR-BO-10004360,160.98,1,0,20.93,153717
CA-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,OFF-LA-10000443,8.86,3,0.2,2.99,116687
CA-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,TEC-PH-10001750,158.38,3,0.2,13.86,116687
CA-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,OFF-BI-10004632,1219.96,5,0.2,381.24,163573
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,OFF-ST-10000060,454.86,7,0,54.58,153416
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,OFF-BI-10002706,91.39,8,0.2,29.7,153416
CA-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,OFF-LA-10004545,37.59,3,0,17.67,133823
CA-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,OFF-BI-10000962,26.03,2,0.2,9.44,133823
CA-2017-123239,7/27/2017,7/31/2017,Second Class,MG-18145,FUR-FU-10001602,91.03,3,0.2,-2.28,123239
CA-2017-156769,5/6/2017,5/9/2017,First Class,GZ-14470,OFF-AR-10003179,54.66,6,0,18.04,156769
CA-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,OFF-ST-10003722,67.34,6,0.2,7.58,127299
CA-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,TEC-MA-10001127,2624.98,3,0.5,-944.99,127299
CA-2015-121272,3/29/2015,4/4/2015,Standard Class,DO-13435,OFF-AP-10001947,73.28,4,0,21.25,121272
CA-2014-115336,11/18/2014,11/25/2014,Standard Class,AB-10600,OFF-BI-10001107,14.48,5,0.8,-23.89,115336
CA-2017-105914,10/2/2017,10/8/2017,Standard Class,PV-18985,OFF-BI-10002854,112.12,5,0.2,42.04,105914
CA-2017-105914,10/2/2017,10/8/2017,Standard Class,PV-18985,OFF-ST-10003716,1575.14,7,0,204.77,105914
CA-2016-117226,12/30/2016,1/1/2017,First Class,KD-16495,OFF-BI-10004654,6.92,6,0.8,-10.39,117226
CA-2017-127313,12/1/2017,12/4/2017,First Class,RA-19285,OFF-ST-10001228,37.39,3,0.2,2.34,127313
US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,OFF-BI-10001249,57.42,9,0,26.41,107699
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,OFF-AR-10003759,12.74,7,0,5.73,112725
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,FUR-CH-10000863,120.78,1,0.2,-13.59,112725
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,OFF-BI-10000962,9.76,3,0.8,-15.13,106068
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,OFF-ST-10004507,13.72,1,0.2,1.2,106068
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,TEC-AC-10002942,55.2,1,0.2,-2.07,106068
CA-2017-100160,9/7/2017,9/11/2017,Standard Class,CB-12025,OFF-LA-10002475,29.24,5,0.2,9.87,100160
CA-2015-101091,12/5/2015,12/9/2015,Second Class,SW-20245,OFF-BI-10001107,26.06,6,0.7,-19.98,101091
CA-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,OFF-BI-10003091,671.94,3,0,315.81,163587
US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,TEC-AC-10003027,169.06,7,0.2,-14.79,106131
US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,OFF-ST-10003638,168.62,9,0.2,14.75,106131
CA-2014-157924,10/11/2014,10/13/2014,First Class,HA-14920,FUR-CH-10000229,433.57,2,0.2,-65.04,157924
CA-2014-128846,4/7/2014,4/12/2014,Standard Class,RS-19765,TEC-PH-10003273,629.95,5,0,163.79,128846
CA-2016-148593,6/16/2016,6/18/2016,Second Class,BD-11320,OFF-PA-10001776,46.35,5,0,21.78,148593
CA-2017-128426,10/7/2017,10/11/2017,Standard Class,JK-15730,OFF-BI-10000756,4.24,5,0.8,-6.36,128426
US-2017-136868,10/6/2017,10/12/2017,Standard Class,CR-12820,TEC-AC-10001539,319.96,4,0,115.19,136868
US-2017-136868,10/6/2017,10/12/2017,Standard Class,CR-12820,OFF-ST-10000991,344.91,3,0,10.35,136868
CA-2016-143749,12/5/2016,12/7/2016,First Class,AG-10300,FUR-BO-10002853,81.94,1,0,20.48,143749
CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,OFF-BI-10003712,6.87,7,0.8,-10.65,112536
CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,OFF-BI-10002571,2,1,0.8,-3.29,112536
CA-2017-166709,11/17/2017,11/22/2017,Standard Class,HL-15040,TEC-CO-10004722,10499.97,3,0,5039.99,166709
CA-2015-150875,11/16/2015,11/20/2015,Standard Class,HK-14890,FUR-TA-10000577,696.42,2,0,160.18,150875
CA-2015-150875,11/16/2015,11/20/2015,Standard Class,HK-14890,TEC-PH-10001254,304.78,3,0.2,22.86,150875
CA-2015-154200,6/18/2015,6/22/2015,Standard Class,BG-11740,OFF-AR-10001044,51.98,2,0,15.07,154200
CA-2016-124233,4/8/2016,4/14/2016,Standard Class,CK-12595,FUR-FU-10002597,24.7,5,0,10.37,124233
US-2016-161683,12/3/2016,12/8/2016,Standard Class,CJ-12010,OFF-AP-10000179,394.82,4,0.2,93.77,161683
US-2016-161683,12/3/2016,12/8/2016,Standard Class,CJ-12010,OFF-BI-10001072,18.19,4,0.7,-14.55,161683
CA-2015-143105,12/10/2015,12/10/2015,Same Day,MA-17560,TEC-CO-10002095,799.98,2,0.2,250,143105
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,OFF-AR-10001683,49.25,5,0,18.72,145387
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,OFF-BI-10004001,34.08,2,0,15.68,145387
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-FU-10000023,17.67,3,0,7.77,145387
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-CH-10002320,1604.9,5,0,481.47,145387
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-TA-10003238,385.69,1,0.3,-60.61,145387
CA-2016-164637,3/4/2016,3/8/2016,Standard Class,RD-19480,OFF-BI-10003876,128.4,3,0,64.2,164637
CA-2014-103590,11/30/2014,12/4/2014,Standard Class,JL-15505,OFF-EN-10004007,62.28,4,0,29.27,103590
CA-2017-149881,4/1/2017,4/3/2017,First Class,NC-18535,FUR-BO-10003894,482.66,8,0.15,85.18,149881
CA-2017-149881,4/1/2017,4/3/2017,First Class,NC-18535,TEC-MA-10000418,4799.98,2,0.2,360,149881
CA-2017-134565,6/11/2017,6/13/2017,Second Class,TB-21400,TEC-MA-10001570,385.8,5,0.2,130.21,134565
CA-2017-134565,6/11/2017,6/13/2017,Second Class,TB-21400,OFF-ST-10004804,102.96,2,0,1.03,134565
CA-2017-134565,6/11/2017,6/13/2017,Second Class,TB-21400,FUR-BO-10001519,174.42,3,0,41.86,134565
CA-2016-108644,9/30/2016,10/3/2016,First Class,SJ-20215,OFF-BI-10000343,1.96,2,0.8,-3.24,108644
US-2014-102631,12/13/2014,12/17/2014,Standard Class,EB-13840,FUR-FU-10003930,94.43,3,0.6,-42.49,102631
CA-2015-154970,1/5/2015,1/10/2015,Standard Class,SR-20740,FUR-CH-10003396,61.58,1,0.2,-6.93,154970
CA-2016-113803,3/24/2016,3/26/2016,First Class,VG-21805,OFF-PA-10001994,22.48,1,0,10.34,113803
CA-2017-100223,7/5/2017,7/10/2017,Standard Class,LS-16945,FUR-FU-10003601,332.03,9,0.6,-348.63,100223
CA-2017-100223,7/5/2017,7/10/2017,Standard Class,LS-16945,OFF-BI-10003429,11.39,9,0.8,-17.66,100223
CA-2017-100223,7/5/2017,7/10/2017,Standard Class,LS-16945,OFF-BI-10004492,6.32,1,0.8,-10.42,100223
CA-2014-168823,9/21/2014,9/24/2014,First Class,MA-17560,OFF-LA-10004425,20.81,9,0.2,7.02,168823
CA-2016-162404,7/23/2016,7/27/2016,Standard Class,NF-18475,OFF-BI-10000948,11.42,4,0.8,-18.84,162404
CA-2017-147144,3/26/2017,3/28/2017,First Class,MZ-17335,OFF-AR-10004587,19.83,1,0,5.95,147144
CA-2014-133704,9/20/2014,9/26/2014,Standard Class,MA-17995,OFF-BI-10001636,20.23,3,0.2,6.58,133704
CA-2016-159142,4/4/2016,4/5/2016,First Class,ME-17320,OFF-PA-10001776,27.81,3,0,13.07,159142
CA-2017-117702,11/28/2017,12/4/2017,Standard Class,LS-16975,OFF-AR-10004582,1.64,1,0,0.74,117702
CA-2017-117702,11/28/2017,12/4/2017,Standard Class,LS-16975,FUR-FU-10004270,20.9,5,0,7.52,117702
CA-2016-157336,12/1/2016,12/5/2016,Second Class,SJ-20500,OFF-BI-10004236,88.08,6,0,40.52,157336
CA-2016-157336,12/1/2016,12/5/2016,Second Class,SJ-20500,FUR-CH-10004997,751.92,4,0,150.38,157336
CA-2014-168130,9/19/2014,9/19/2014,Same Day,BS-11365,FUR-CH-10000988,887.1,7,0.1,177.42,168130
CA-2015-155068,10/23/2015,10/23/2015,Same Day,RA-19285,TEC-PH-10004897,55.94,7,0.2,-13.29,155068
CA-2015-155068,10/23/2015,10/23/2015,Same Day,RA-19285,TEC-PH-10004924,11.82,2,0.2,1.03,155068
CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,OFF-BI-10000778,96.78,4,0.8,-145.18,163160
CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,FUR-FU-10001424,10.48,3,0.6,-6.81,163160
CA-2016-124793,3/14/2016,3/16/2016,First Class,MM-18280,FUR-CH-10002880,196.78,2,0.2,-22.14,124793
CA-2017-118367,10/28/2017,11/2/2017,Second Class,LO-17170,OFF-EN-10004386,47.98,2,0,23.99,118367
CA-2017-123351,9/21/2017,9/25/2017,Standard Class,KT-16480,OFF-AP-10001242,80.48,1,0,24.14,123351
CA-2017-110429,11/3/2017,11/8/2017,Standard Class,DM-13015,OFF-BI-10000216,11.67,3,0.7,-7.78,110429
US-2016-131611,11/5/2016,11/9/2016,Standard Class,EP-13915,FUR-TA-10002774,863.13,8,0.3,-160.3,131611
US-2016-131611,11/5/2016,11/9/2016,Standard Class,EP-13915,OFF-BI-10001989,12.59,3,0.8,-20.14,131611
US-2017-124821,6/25/2017,6/29/2017,Second Class,AM-10705,FUR-TA-10000688,871.4,4,0,148.14,124821
CA-2015-166975,11/26/2015,11/30/2015,Standard Class,SH-20635,FUR-FU-10003930,692.47,11,0.2,190.43,166975
CA-2016-123806,11/24/2016,11/27/2016,Second Class,LA-16780,FUR-FU-10000965,207.76,4,0,85.18,123806
CA-2015-142692,10/23/2015,10/28/2015,Standard Class,AG-10495,OFF-BI-10004140,3.59,1,0.2,1.12,142692
CA-2015-123456,7/9/2015,7/13/2015,Standard Class,KN-16450,OFF-AP-10002684,48.63,2,0.8,-121.58,123456
US-2016-107440,4/16/2016,4/20/2016,Standard Class,BS-11365,TEC-MA-10001047,9099.93,7,0,2365.98,107440
US-2016-107440,4/16/2016,4/20/2016,Standard Class,BS-11365,OFF-BI-10002432,25.3,5,0,11.89,107440
CA-2014-166989,11/14/2014,11/18/2014,Standard Class,RM-19675,FUR-CH-10001797,69.26,2,0.1,14.62,166989
CA-2014-103100,12/20/2014,12/23/2014,First Class,AB-10105,OFF-BI-10004600,1103.97,3,0,496.79,103100
CA-2015-105690,11/21/2015,11/26/2015,Second Class,CA-11965,FUR-BO-10003965,246.13,2,0.32,-76.01,105690
CA-2015-105690,11/21/2015,11/26/2015,Second Class,CA-11965,OFF-LA-10000240,11.7,2,0.2,3.95,105690
US-2015-117184,5/17/2015,5/21/2015,Standard Class,ON-18715,OFF-PA-10002250,14.09,3,0.2,4.93,117184
CA-2017-102407,12/9/2017,12/13/2017,Second Class,AT-10435,FUR-TA-10003748,896.33,9,0.2,22.41,102407
CA-2017-102407,12/9/2017,12/13/2017,Second Class,AT-10435,OFF-AP-10001394,189,1,0,68.04,102407
CA-2017-130967,3/10/2017,3/16/2017,Standard Class,EB-13870,TEC-PH-10004896,53.98,3,0.4,-10.8,130967
CA-2017-169124,7/3/2017,7/10/2017,Standard Class,MB-17305,FUR-FU-10001215,129.39,3,0,54.34,169124
CA-2017-117261,9/4/2017,9/10/2017,Standard Class,TH-21235,OFF-ST-10000419,54.32,4,0,0.54,117261
CA-2017-129021,8/23/2017,8/26/2017,Second Class,PO-18850,TEC-PH-10001459,4367.9,13,0.2,327.59,129021
CA-2017-129021,8/23/2017,8/26/2017,Second Class,PO-18850,OFF-AP-10003040,161.38,6,0.2,12.1,129021
CA-2017-129021,8/23/2017,8/26/2017,Second Class,PO-18850,FUR-FU-10001852,2.78,2,0.2,0.42,129021
CA-2016-121601,10/4/2016,10/4/2016,Same Day,MO-17500,OFF-EN-10003862,59.75,7,0.2,19.42,121601
CA-2014-162278,10/26/2014,10/30/2014,Second Class,AH-10585,FUR-FU-10000448,63.92,4,0,3.2,162278
CA-2014-162278,10/26/2014,10/30/2014,Second Class,AH-10585,TEC-PH-10000526,383.96,5,0.2,38.4,162278
CA-2016-161095,6/28/2016,6/28/2016,Same Day,CS-12250,OFF-BI-10002764,7.75,3,0.2,2.81,161095
CA-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,TEC-PH-10001079,666.34,7,0.2,66.63,125829
CA-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,FUR-TA-10002041,573.73,4,0.2,-64.54,125829
CA-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,TEC-MA-10003246,447.97,4,0.2,139.99,125829
CA-2014-123127,9/8/2014,9/12/2014,Standard Class,SP-20620,OFF-AP-10001962,16.78,2,0,4.2,123127
CA-2015-115945,6/25/2015,7/1/2015,Standard Class,AB-10165,OFF-AR-10004062,20.96,2,0,5.24,115945
CA-2015-115945,6/25/2015,7/1/2015,Standard Class,AB-10165,OFF-ST-10001963,304.23,3,0,9.13,115945
CA-2015-136735,7/26/2015,8/2/2015,Standard Class,HA-14920,OFF-EN-10002230,167.86,2,0,78.89,136735
US-2017-136189,12/7/2017,12/11/2017,Standard Class,DC-13285,FUR-FU-10000175,82.38,6,0,25.54,136189
CA-2014-152345,12/29/2014,1/3/2015,Second Class,ST-20530,OFF-ST-10003123,33.29,1,0,7.99,152345
US-2015-147662,2/14/2015,2/19/2015,Standard Class,KB-16315,TEC-PH-10002834,323.98,3,0.4,-81,147662
CA-2016-153346,1/25/2016,1/27/2016,First Class,TB-21355,OFF-AR-10000315,9.21,3,0,2.3,153346
CA-2016-153346,1/25/2016,1/27/2016,First Class,TB-21355,OFF-PA-10000007,18,5,0,8.28,153346
CA-2017-118360,4/1/2017,4/7/2017,Standard Class,JC-15775,OFF-PA-10000791,42.93,9,0,19.32,118360
CA-2015-112375,12/21/2015,12/27/2015,Standard Class,RD-19720,TEC-AC-10003237,50.88,6,0.2,14.63,112375
CA-2015-112375,12/21/2015,12/27/2015,Standard Class,RD-19720,OFF-EN-10003798,27.31,2,0.2,9.22,112375
CA-2015-125234,11/27/2015,12/1/2015,Standard Class,SN-20710,TEC-AC-10000158,107.97,3,0,22.67,125234
CA-2015-125234,11/27/2015,12/1/2015,Standard Class,SN-20710,OFF-PA-10000482,113.82,3,0,53.5,125234
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,TEC-PH-10000038,657.5,6,0.2,-131.5,105410
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,TEC-AC-10001552,99.54,2,0,10.95,105410
CA-2016-120355,9/18/2016,9/25/2016,Standard Class,MM-17260,FUR-CH-10001394,631.78,2,0.1,140.4,120355
